parameter_name,module,country_id,baseline_value,low_value,high_value,distribution,truncation_rule,source_id,justification,double_counting_note,parameter_set_id,dataset_version,assumption_id,created_at,created_by_script,audit_status,author_approval_date,author_approval_note,is_observed,is_scenario,is_structural_unobserved,sensitivity_level,included_in_primary
PBI_transition_discount_rate,policy_admin_transition_cost,COL,0.03,0.03,0.03,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_PBI_transition_discount_rate_COL__PBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
PBI_leakage_fixed_gdp,policy_admin_transition_cost,COL,4.7999999999999994e-05,4.7999999999999994e-05,4.7999999999999994e-05,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_PBI_leakage_fixed_gdp_COL__PBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
UBI_admin_cost_new_gdp,policy_admin_transition_cost,COL,0.0005,0.0005,0.0005,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_UBI_admin_cost_new_gdp_COL__UBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
UBI_transition_oneoff_gdp,policy_admin_transition_cost,COL,0.0004,0.0004,0.0004,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_UBI_transition_oneoff_gdp_COL__UBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
UBI_transition_recurring_gdp,policy_admin_transition_cost,COL,5e-05,5e-05,5e-05,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_UBI_transition_recurring_gdp_COL__UBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
UBI_transition_horizon_years,policy_admin_transition_cost,COL,3.0,3.0,3.0,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_UBI_transition_horizon_years_COL__UBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
UBI_transition_discount_rate,policy_admin_transition_cost,COL,0.03,0.03,0.03,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_UBI_transition_discount_rate_COL__UBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
UBI_leakage_fixed_gdp,policy_admin_transition_cost,COL,4e-05,4e-05,4e-05,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_UBI_leakage_fixed_gdp_COL__UBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
GMI_admin_cost_new_gdp,policy_admin_transition_cost,MEX,0.0025,0.0025,0.0025,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_GMI_admin_cost_new_gdp_MEX__GMI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
GMI_transition_oneoff_gdp,policy_admin_transition_cost,MEX,0.002,0.002,0.002,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_GMI_transition_oneoff_gdp_MEX__GMI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
GMI_transition_recurring_gdp,policy_admin_transition_cost,MEX,0.00025,0.00025,0.00025,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_GMI_transition_recurring_gdp_MEX__GMI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
GMI_transition_horizon_years,policy_admin_transition_cost,MEX,3.0,3.0,3.0,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_GMI_transition_horizon_years_MEX__GMI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
GMI_transition_discount_rate,policy_admin_transition_cost,MEX,0.03,0.03,0.03,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_GMI_transition_discount_rate_MEX__GMI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
GMI_leakage_fixed_gdp,policy_admin_transition_cost,MEX,0.0002,0.0002,0.0002,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_GMI_leakage_fixed_gdp_MEX__GMI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
PEN_admin_cost_new_gdp,policy_admin_transition_cost,MEX,0.0012,0.0012,0.0012,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_PEN_admin_cost_new_gdp_MEX__PEN_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
PEN_transition_oneoff_gdp,policy_admin_transition_cost,MEX,0.0009599999999999999,0.0009599999999999999,0.0009599999999999999,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_PEN_transition_oneoff_gdp_MEX__PEN_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
PEN_transition_recurring_gdp,policy_admin_transition_cost,MEX,0.00011999999999999999,0.00011999999999999999,0.00011999999999999999,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_PEN_transition_recurring_gdp_MEX__PEN_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
PEN_transition_horizon_years,policy_admin_transition_cost,MEX,3.0,3.0,3.0,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_PEN_transition_horizon_years_MEX__PEN_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
PEN_transition_discount_rate,policy_admin_transition_cost,MEX,0.03,0.03,0.03,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_PEN_transition_discount_rate_MEX__PEN_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
PEN_leakage_fixed_gdp,policy_admin_transition_cost,MEX,9.599999999999999e-05,9.599999999999999e-05,9.599999999999999e-05,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_PEN_leakage_fixed_gdp_MEX__PEN_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
MUT_admin_cost_new_gdp,policy_admin_transition_cost,MEX,0.0008,0.0008,0.0008,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_MUT_admin_cost_new_gdp_MEX__MUT_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
MUT_transition_oneoff_gdp,policy_admin_transition_cost,MEX,0.00064,0.00064,0.00064,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_MUT_transition_oneoff_gdp_MEX__MUT_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
MUT_transition_recurring_gdp,policy_admin_transition_cost,MEX,8e-05,8e-05,8e-05,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_MUT_transition_recurring_gdp_MEX__MUT_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
MUT_transition_horizon_years,policy_admin_transition_cost,MEX,3.0,3.0,3.0,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_MUT_transition_horizon_years_MEX__MUT_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
MUT_transition_discount_rate,policy_admin_transition_cost,MEX,0.03,0.03,0.03,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_MUT_transition_discount_rate_MEX__MUT_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
MUT_leakage_fixed_gdp,policy_admin_transition_cost,MEX,6.400000000000001e-05,6.400000000000001e-05,6.400000000000001e-05,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_MUT_leakage_fixed_gdp_MEX__MUT_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
PBI_admin_cost_new_gdp,policy_admin_transition_cost,MEX,0.0006,0.0006,0.0006,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_PBI_admin_cost_new_gdp_MEX__PBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
PBI_transition_oneoff_gdp,policy_admin_transition_cost,MEX,0.00047999999999999996,0.00047999999999999996,0.00047999999999999996,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_PBI_transition_oneoff_gdp_MEX__PBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
PBI_transition_recurring_gdp,policy_admin_transition_cost,MEX,5.9999999999999995e-05,5.9999999999999995e-05,5.9999999999999995e-05,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_PBI_transition_recurring_gdp_MEX__PBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
PBI_transition_horizon_years,policy_admin_transition_cost,MEX,3.0,3.0,3.0,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_PBI_transition_horizon_years_MEX__PBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
PBI_transition_discount_rate,policy_admin_transition_cost,MEX,0.03,0.03,0.03,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_PBI_transition_discount_rate_MEX__PBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
PBI_leakage_fixed_gdp,policy_admin_transition_cost,MEX,4.7999999999999994e-05,4.7999999999999994e-05,4.7999999999999994e-05,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_PBI_leakage_fixed_gdp_MEX__PBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
UBI_admin_cost_new_gdp,policy_admin_transition_cost,MEX,0.0005,0.0005,0.0005,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_UBI_admin_cost_new_gdp_MEX__UBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
UBI_transition_oneoff_gdp,policy_admin_transition_cost,MEX,0.0004,0.0004,0.0004,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_UBI_transition_oneoff_gdp_MEX__UBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
UBI_transition_recurring_gdp,policy_admin_transition_cost,MEX,5e-05,5e-05,5e-05,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_UBI_transition_recurring_gdp_MEX__UBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
UBI_transition_horizon_years,policy_admin_transition_cost,MEX,3.0,3.0,3.0,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_UBI_transition_horizon_years_MEX__UBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
UBI_transition_discount_rate,policy_admin_transition_cost,MEX,0.03,0.03,0.03,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_UBI_transition_discount_rate_MEX__UBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
UBI_leakage_fixed_gdp,policy_admin_transition_cost,MEX,4e-05,4e-05,4e-05,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_UBI_leakage_fixed_gdp_MEX__UBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
